employee_uuid,employee_id,name,department,role,office_location,work_start_time,work_end_time,allowed_devices,preferred_browser,preferred_os,vpn_probability,access_level,behavior_profile
453b45fe-636c-4499-9254-aad3809cd839,EMP-0062,Nathaniel Ochoa,HR,Recruiter,New York,09:00,18:00,DEV-0109;DEV-0110,Chrome,Windows,0.05,Low,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.02, ""2"": 0.04, ""3"": 0.03, ""4"": 0.02, ""5"": 0.03, ""6"": 0.02, ""7"": 0.02, ""8"": 0.26, ""9"": 0.84, ""10"": 0.9, ""11"": 0.94, ""12"": 0.93, ""13"": 0.94, ""14"": 0.97, ""15"": 0.9, ""16"": 0.98, ""17"": 0.87, ""18"": 0.43, ""19"": 0.05, ""20"": 0.02, ""21"": 0.02, ""22"": 0.02, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.79, ""FinanceDB"": 0.0, ""Email"": 0.85, ""GitHub"": 0.0, ""Jira"": 0.04, ""Slack"": 0.19, ""FileServer"": 0.24, ""HRPortal"": 0.14, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.34, ""Confluence"": 0.31, ""Terminal"": 0.0, ""HRMS"": 0.9, ""EmployeeRecords"": 0.94, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.24, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Desktop"": 0.2, ""Laptop"": 0.8}, ""average_session_length"": 29.3, ""session_length_stddev"": 8, ""average_actions"": 6, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
9a069295-3b8d-4447-8e61-065f171b1b80,EMP-0063,Joshua Nash,Engineering,QA Engineer,New York,10:00,19:00,DEV-0111,Chrome,Linux,0.45,Low,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.04, ""2"": 0.02, ""3"": 0.02, ""4"": 0.04, ""5"": 0.04, ""6"": 0.01, ""7"": 0.02, ""8"": 0.04, ""9"": 0.24, ""10"": 0.82, ""11"": 0.89, ""12"": 0.87, ""13"": 0.81, ""14"": 0.93, ""15"": 0.92, ""16"": 0.91, ""17"": 0.86, ""18"": 0.86, ""19"": 0.44, ""20"": 0.04, ""21"": 0.03, ""22"": 0.04, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.18, ""GitHub"": 0.88, ""Jira"": 0.84, ""Slack"": 0.92, ""FileServer"": 0.25, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.19, ""Confluence"": 0.87, ""Terminal"": 0.9, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.19, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 90.7, ""session_length_stddev"": 8, ""average_actions"": 14, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
0075d3d5-ba94-4a66-ad7e-4a452099e71f,EMP-0064,Danny Robinson,IT,IT Director,Tokyo,09:00,19:00,DEV-0112;DEV-0113;DEV-0114,Firefox,Linux,0.6,Critical,"{""working_hours"": [9, 19], ""login_hour_distribution"": {""0"": 0.05, ""1"": 0.05, ""2"": 0.02, ""3"": 0.03, ""4"": 0.05, ""5"": 0.02, ""6"": 0.04, ""7"": 0.02, ""8"": 0.45, ""9"": 0.83, ""10"": 0.96, ""11"": 0.82, ""12"": 0.93, ""13"": 0.92, ""14"": 0.96, ""15"": 0.88, ""16"": 0.85, ""17"": 0.84, ""18"": 0.81, ""19"": 0.26, ""20"": 0.01, ""21"": 0.01, ""22"": 0.03, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.34, ""FinanceDB"": 0.32, ""Email"": 0.22, ""GitHub"": 0.19, ""Jira"": 0.24, ""Slack"": 0.13, ""FileServer"": 0.82, ""HRPortal"": 0.32, ""CRM"": 0.26, ""AdminConsole"": 0.87, ""Servers"": 0.74, ""VPN"": 0.72, ""Confluence"": 0.31, ""Terminal"": 0.17, ""HRMS"": 0.18, ""EmployeeRecords"": 0.34, ""ERP"": 0.12, ""Accounting"": 0.14, ""Invoices"": 0.19, ""Meetings"": 0.28, ""Analytics"": 0.24, ""CampaignDashboard"": 0.32, ""Monitoring"": 0.72, ""Firewall"": 0.85}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.6666666666666667, ""Mobile"": 0.3333333333333333}, ""average_session_length"": 77.5, ""session_length_stddev"": 8, ""average_actions"": 20, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
f143e545-6e6b-44b9-87ef-2ba8b45a6ab3,EMP-0065,Amy Brock,Finance,Finance Analyst,Munich,09:00,18:00,DEV-0115;DEV-0116,Chrome,Windows,0.15,Medium,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.02, ""2"": 0.04, ""3"": 0.04, ""4"": 0.04, ""5"": 0.02, ""6"": 0.02, ""7"": 0.02, ""8"": 0.21, ""9"": 0.9, ""10"": 0.95, ""11"": 0.83, ""12"": 0.86, ""13"": 0.88, ""14"": 0.85, ""15"": 0.92, ""16"": 0.91, ""17"": 0.84, ""18"": 0.21, ""19"": 0.02, ""20"": 0.02, ""21"": 0.01, ""22"": 0.04, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.2, ""FinanceDB"": 0.22, ""Email"": 0.87, ""GitHub"": 0.0, ""Jira"": 0.12, ""Slack"": 0.24, ""FileServer"": 0.15, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.32, ""Confluence"": 0.19, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.81, ""Accounting"": 0.77, ""Invoices"": 0.82, ""Meetings"": 0.02, ""Analytics"": 0.17, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 16.8, ""session_length_stddev"": 8, ""average_actions"": 29, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
15f0ea19-18c1-40d2-aadf-3692b24beb96,EMP-0066,Laura Lyons,Marketing,Marketing Manager,Munich,09:00,18:00,DEV-0117,Safari,macOS,0.2,High,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.04, ""2"": 0.04, ""3"": 0.03, ""4"": 0.03, ""5"": 0.04, ""6"": 0.03, ""7"": 0.05, ""8"": 0.32, ""9"": 0.81, ""10"": 0.96, ""11"": 0.93, ""12"": 0.89, ""13"": 0.96, ""14"": 0.94, ""15"": 0.92, ""16"": 0.91, ""17"": 0.82, ""18"": 0.39, ""19"": 0.02, ""20"": 0.05, ""21"": 0.05, ""22"": 0.04, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.81, ""GitHub"": 0.0, ""Jira"": 0.35, ""Slack"": 0.81, ""FileServer"": 0.05, ""HRPortal"": 0.0, ""CRM"": 0.86, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.31, ""Confluence"": 0.16, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.33, ""Analytics"": 0.93, ""CampaignDashboard"": 0.72, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 52.7, ""session_length_stddev"": 8, ""average_actions"": 17, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
46b518de-db4b-48eb-937d-0bd18d536c75,EMP-0067,Steven Ingram,Sales,Sales Director,New York,09:00,18:00,DEV-0118;DEV-0119;DEV-0120,Chrome,Windows,0.7,Critical,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.03, ""2"": 0.02, ""3"": 0.03, ""4"": 0.04, ""5"": 0.05, ""6"": 0.05, ""7"": 0.03, ""8"": 0.23, ""9"": 0.85, ""10"": 0.9, ""11"": 0.86, ""12"": 0.87, ""13"": 0.87, ""14"": 0.89, ""15"": 0.91, ""16"": 0.81, ""17"": 0.85, ""18"": 0.24, ""19"": 0.03, ""20"": 0.04, ""21"": 0.01, ""22"": 0.05, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.76, ""GitHub"": 0.0, ""Jira"": 0.29, ""Slack"": 0.93, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.92, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.11, ""Confluence"": 0.3, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.78, ""Analytics"": 0.17, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Desktop"": 0.2, ""Mobile"": 0.1, ""Laptop"": 0.7000000000000001}, ""average_session_length"": 64.1, ""session_length_stddev"": 8, ""average_actions"": 27, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
de703b72-f8f5-4a26-9924-c644af527666,EMP-0068,Evelyn Kelly,Sales,Account Executive,San Francisco,08:00,17:00,DEV-0121;DEV-0122,Chrome,macOS,0.7,Medium,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.02, ""2"": 0.03, ""3"": 0.04, ""4"": 0.02, ""5"": 0.02, ""6"": 0.04, ""7"": 0.39, ""8"": 0.94, ""9"": 0.96, ""10"": 0.95, ""11"": 0.89, ""12"": 0.83, ""13"": 0.86, ""14"": 0.89, ""15"": 0.82, ""16"": 0.95, ""17"": 0.42, ""18"": 0.01, ""19"": 0.02, ""20"": 0.04, ""21"": 0.04, ""22"": 0.02, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.93, ""GitHub"": 0.0, ""Jira"": 0.28, ""Slack"": 0.77, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.91, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.23, ""Confluence"": 0.26, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.73, ""Analytics"": 0.11, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 51.0, ""session_length_stddev"": 8, ""average_actions"": 24, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
ded7d3ef-f5e4-49c1-ad76-1ffa7233d5af,EMP-0069,Steven Carter,Sales,Sales Director,Munich,09:00,18:00,DEV-0123;DEV-0124,Chrome,Windows,0.7,Critical,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.05, ""1"": 0.04, ""2"": 0.04, ""3"": 0.02, ""4"": 0.03, ""5"": 0.02, ""6"": 0.03, ""7"": 0.05, ""8"": 0.41, ""9"": 0.92, ""10"": 0.92, ""11"": 0.85, ""12"": 0.87, ""13"": 0.8, ""14"": 0.94, ""15"": 0.94, ""16"": 0.8, ""17"": 0.96, ""18"": 0.36, ""19"": 0.03, ""20"": 0.01, ""21"": 0.02, ""22"": 0.04, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.94, ""GitHub"": 0.0, ""Jira"": 0.26, ""Slack"": 0.81, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.79, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.19, ""Confluence"": 0.16, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.82, ""Analytics"": 0.27, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 100.7, ""session_length_stddev"": 8, ""average_actions"": 17, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
82f29004-01e1-47d8-9a31-204495a0f356,EMP-0070,Jennifer Novak,Finance,Treasurer,Munich,10:00,19:00,DEV-0125;DEV-0126,Chrome,Windows,0.15,Medium,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.03, ""2"": 0.02, ""3"": 0.02, ""4"": 0.02, ""5"": 0.02, ""6"": 0.04, ""7"": 0.05, ""8"": 0.04, ""9"": 0.25, ""10"": 0.89, ""11"": 0.84, ""12"": 0.81, ""13"": 0.95, ""14"": 0.95, ""15"": 0.87, ""16"": 0.86, ""17"": 0.83, ""18"": 0.8, ""19"": 0.32, ""20"": 0.02, ""21"": 0.05, ""22"": 0.03, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.25, ""FinanceDB"": 0.35, ""Email"": 0.9, ""GitHub"": 0.0, ""Jira"": 0.19, ""Slack"": 0.28, ""FileServer"": 0.27, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.26, ""Confluence"": 0.22, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.94, ""Accounting"": 0.79, ""Invoices"": 0.78, ""Meetings"": 0.02, ""Analytics"": 0.26, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 71.4, ""session_length_stddev"": 8, ""average_actions"": 14, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
bdacdc5e-20c0-4275-b885-187d18fc83b7,EMP-0071,Derek Sullivan,IT,Network Engineer,Munich,07:00,17:00,DEV-0127,Safari,macOS,0.6,High,"{""working_hours"": [7, 17], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.02, ""2"": 0.02, ""3"": 0.04, ""4"": 0.03, ""5"": 0.05, ""6"": 0.29, ""7"": 0.91, ""8"": 0.88, ""9"": 0.82, ""10"": 0.81, ""11"": 0.91, ""12"": 0.9, ""13"": 0.91, ""14"": 0.88, ""15"": 0.84, ""16"": 0.82, ""17"": 0.37, ""18"": 0.03, ""19"": 0.03, ""20"": 0.04, ""21"": 0.02, ""22"": 0.05, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.35, ""FinanceDB"": 0.32, ""Email"": 0.35, ""GitHub"": 0.14, ""Jira"": 0.32, ""Slack"": 0.15, ""FileServer"": 0.72, ""HRPortal"": 0.18, ""CRM"": 0.35, ""AdminConsole"": 0.78, ""Servers"": 0.71, ""VPN"": 0.81, ""Confluence"": 0.15, ""Terminal"": 0.29, ""HRMS"": 0.24, ""EmployeeRecords"": 0.14, ""ERP"": 0.3, ""Accounting"": 0.29, ""Invoices"": 0.13, ""Meetings"": 0.21, ""Analytics"": 0.21, ""CampaignDashboard"": 0.21, ""Monitoring"": 0.82, ""Firewall"": 0.7}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 68.7, ""session_length_stddev"": 8, ""average_actions"": 28, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
e45a87e8-039a-4ed5-b337-b2615f8392d5,EMP-0072,Brendan Hernandez,HR,HR Specialist,Munich,08:00,17:00,DEV-0128,Chrome,Windows,0.05,Medium,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.02, ""2"": 0.05, ""3"": 0.02, ""4"": 0.01, ""5"": 0.03, ""6"": 0.02, ""7"": 0.22, ""8"": 0.81, ""9"": 0.97, ""10"": 0.88, ""11"": 0.89, ""12"": 0.89, ""13"": 0.88, ""14"": 0.92, ""15"": 0.82, ""16"": 0.98, ""17"": 0.32, ""18"": 0.04, ""19"": 0.02, ""20"": 0.05, ""21"": 0.04, ""22"": 0.01, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.95, ""FinanceDB"": 0.0, ""Email"": 0.75, ""GitHub"": 0.0, ""Jira"": 0.01, ""Slack"": 0.23, ""FileServer"": 0.13, ""HRPortal"": 0.28, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.3, ""Confluence"": 0.19, ""Terminal"": 0.0, ""HRMS"": 0.86, ""EmployeeRecords"": 0.89, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.26, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Desktop"": 1.0}, ""average_session_length"": 75.3, ""session_length_stddev"": 8, ""average_actions"": 6, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
d60bf603-a750-450e-9bad-52a8a976dc4d,EMP-0073,Tammy Rodriguez,Engineering,Software Engineer,New York,10:00,19:00,DEV-0129,Chrome,Linux,0.45,Medium,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.01, ""1"": 0.02, ""2"": 0.04, ""3"": 0.02, ""4"": 0.04, ""5"": 0.01, ""6"": 0.03, ""7"": 0.01, ""8"": 0.03, ""9"": 0.36, ""10"": 0.93, ""11"": 0.88, ""12"": 0.96, ""13"": 0.89, ""14"": 0.91, ""15"": 0.85, ""16"": 0.94, ""17"": 0.89, ""18"": 0.91, ""19"": 0.39, ""20"": 0.04, ""21"": 0.05, ""22"": 0.02, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.14, ""GitHub"": 0.84, ""Jira"": 0.93, ""Slack"": 0.87, ""FileServer"": 0.22, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.16, ""Confluence"": 0.7, ""Terminal"": 0.72, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.13, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 73.2, ""session_length_stddev"": 8, ""average_actions"": 20, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
c78f07cf-170f-487b-b30e-e4fe262e5559,EMP-0074,Donald Rogers,Engineering,Architect,New York,10:00,19:00,DEV-0130,Firefox,macOS,0.45,High,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.03, ""2"": 0.05, ""3"": 0.02, ""4"": 0.01, ""5"": 0.04, ""6"": 0.04, ""7"": 0.04, ""8"": 0.02, ""9"": 0.37, ""10"": 0.88, ""11"": 0.82, ""12"": 0.95, ""13"": 0.96, ""14"": 0.8, ""15"": 0.82, ""16"": 0.92, ""17"": 0.86, ""18"": 0.96, ""19"": 0.44, ""20"": 0.02, ""21"": 0.04, ""22"": 0.02, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.13, ""GitHub"": 0.8, ""Jira"": 0.81, ""Slack"": 0.91, ""FileServer"": 0.27, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.22, ""Confluence"": 0.81, ""Terminal"": 0.92, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.14, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 24.6, ""session_length_stddev"": 8, ""average_actions"": 28, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
d8274fc3-f145-4426-bb48-1ded0f037337,EMP-0075,Vickie Williams,IT,Helpdesk Support,New York,08:00,18:00,DEV-0131;DEV-0132,Chrome,macOS,0.6,Low,"{""working_hours"": [8, 18], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.03, ""2"": 0.03, ""3"": 0.04, ""4"": 0.03, ""5"": 0.04, ""6"": 0.05, ""7"": 0.38, ""8"": 0.96, ""9"": 0.89, ""10"": 0.89, ""11"": 0.96, ""12"": 0.88, ""13"": 0.81, ""14"": 0.92, ""15"": 0.8, ""16"": 0.96, ""17"": 0.89, ""18"": 0.39, ""19"": 0.04, ""20"": 0.02, ""21"": 0.05, ""22"": 0.04, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.27, ""FinanceDB"": 0.25, ""Email"": 0.21, ""GitHub"": 0.28, ""Jira"": 0.22, ""Slack"": 0.27, ""FileServer"": 0.86, ""HRPortal"": 0.14, ""CRM"": 0.31, ""AdminConsole"": 0.92, ""Servers"": 0.85, ""VPN"": 0.7, ""Confluence"": 0.33, ""Terminal"": 0.23, ""HRMS"": 0.22, ""EmployeeRecords"": 0.22, ""ERP"": 0.14, ""Accounting"": 0.29, ""Invoices"": 0.18, ""Meetings"": 0.18, ""Analytics"": 0.17, ""CampaignDashboard"": 0.23, ""Monitoring"": 0.84, ""Firewall"": 0.79}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 99.9, ""session_length_stddev"": 8, ""average_actions"": 7, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
92b26acd-cd1f-45a3-b1b6-5ca175873920,EMP-0076,Emily Dixon,Marketing,Marketing Director,New York,09:00,18:00,DEV-0133,Chrome,Windows,0.2,Critical,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.04, ""2"": 0.01, ""3"": 0.03, ""4"": 0.03, ""5"": 0.01, ""6"": 0.01, ""7"": 0.03, ""8"": 0.35, ""9"": 0.85, ""10"": 0.89, ""11"": 0.84, ""12"": 0.92, ""13"": 0.97, ""14"": 0.87, ""15"": 0.81, ""16"": 0.84, ""17"": 0.88, ""18"": 0.34, ""19"": 0.03, ""20"": 0.03, ""21"": 0.04, ""22"": 0.04, ""23"": 0.01}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.89, ""GitHub"": 0.0, ""Jira"": 0.16, ""Slack"": 0.79, ""FileServer"": 0.04, ""HRPortal"": 0.0, ""CRM"": 0.94, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.17, ""Confluence"": 0.23, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.28, ""Analytics"": 0.71, ""CampaignDashboard"": 0.74, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 25.4, ""session_length_stddev"": 8, ""average_actions"": 27, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
1b61d453-68c2-494d-b8b8-18cfbe153187,EMP-0077,Jonathan Barber,Sales,Sales Manager,Munich,07:00,16:00,DEV-0134;DEV-0135,Firefox,Windows,0.7,High,"{""working_hours"": [7, 16], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.03, ""2"": 0.04, ""3"": 0.04, ""4"": 0.01, ""5"": 0.03, ""6"": 0.43, ""7"": 0.95, ""8"": 0.91, ""9"": 0.94, ""10"": 0.88, ""11"": 0.92, ""12"": 0.97, ""13"": 0.82, ""14"": 0.89, ""15"": 0.9, ""16"": 0.21, ""17"": 0.05, ""18"": 0.04, ""19"": 0.03, ""20"": 0.03, ""21"": 0.05, ""22"": 0.02, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.88, ""GitHub"": 0.0, ""Jira"": 0.13, ""Slack"": 0.8, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.85, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.32, ""Confluence"": 0.23, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.8, ""Analytics"": 0.34, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 110.8, ""session_length_stddev"": 8, ""average_actions"": 29, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
